,sofifa_id,short_name,short_name,long_name,value_eur,wage_eur,age,height_cm,weight_kg,club_team_id,club_name,nationality_id,nationality_name
11816,225391,F. Guichón,F. Guichón,Facundo Jeremías Guichón Sisto,210000.0,2000.0,23,182,75,100831.0,AD Alcorcón,60,Uruguay
11817,225433,J. Brezovec,J. Brezovec,Josip Brezovec,180000.0,3000.0,28,176,75,110741.0,Spezia,10,Croatia
11819,225541,A. Kamara,A. Kamara,Aboubakar Kamara,190000.0,2000.0,19,177,76,69.0,AS Monaco,18,France
11820,234084,Jang Eun Kyu,Jang Eun Kyu,장은규 张恩圭,150000.0,2000.0,21,173,70,1478.0,Jeju United FC,167,South Korea
11821,591,C. Day,C. Day,Chris Day,25000.0,2000.0,38,188,94,361.0,Stevenage,14,England
11823,4257,M. Oakley,M. Oakley,Matt Oakley,2000.0,2000.0,36,178,70,143.0,Exeter City,14,England
11824,5445,D. Holden,D. Holden,Dean Holden,40000.0,2000.0,34,185,78,1803.0,Walsall,14,England
11825,10899,C. Porter,C. Porter,Christopher John Porter,130000.0,3000.0,30,185,83,1794.0,Sheffield United,14,England
11826,11414,A. Dawson,A. Dawson,Andy Dawson,20000.0,2000.0,35,175,71,1949.0,Scunthorpe United,14,England
11827,19133,S. Collins,S. Collins,Sam Collins,,2000.0,37,188,87,1941.0,Hartlepool United,14,England
11829,46746,B. Mullan,B. Mullan,Brian Ian Mullan,,2000.0,36,173,68,694.0,Colorado Rapids,95,United States
11830,47176,D. Mobaeck,D. Mobaeck,Daniel Mobaeck,40000.0,2000.0,34,184,79,700.0,IF Elfsborg,46,Sweden
11831,49581,H. Jónsson,H. Jónsson,Hjálmar Jónsson,60000.0,3000.0,33,182,77,319.0,IFK Göteborg,24,Iceland
11832,51471,D. Carter,D. Carter,Darren Carter,120000.0,2000.0,30,188,78,1930.0,Northampton Town,14,England
11833,53352,D. Bulman,D. Bulman,Dannie Mark Bulman,40000.0,2000.0,35,175,75,112259.0,AFC Wimbledon,14,England
11834,53367,A. Murray,A. Murray,Adam Murray,100000.0,2000.0,32,175,83,1940.0,Mansfield Town,14,England
11835,53818,M. Bloomfield,M. Bloomfield,Matthew James Bloomfield,120000.0,2000.0,30,173,71,1933.0,Wycombe Wanderers,14,England
11836,53826,M. Richards,M. Richards,Matthew Richards,130000.0,2000.0,29,173,70,1936.0,Cheltenham Town,14,England
11837,103582,M. Phillips,M. Phillips,Mark Phillips,90000.0,2000.0,31,188,71,112259.0,AFC Wimbledon,14,England
11838,110880,S. Ramsden,S. Ramsden,Simon Ramsden,80000.0,2000.0,32,183,79,83.0,Motherwell,14,England
11839,111329,P. Connolly,P. Connolly,Paul Connolly,100000.0,2000.0,30,183,75,1923.0,Luton Town,14,England
11845,138288,A. Davies,A. Davies,Arron Rhys Davies,120000.0,2000.0,30,175,70,143.0,Exeter City,50,Wales
11846,138423,A. Whing,A. Whing,Andrew Whing,100000.0,2000.0,29,183,76,1951.0,Oxford United,14,England
11847,138429,G. McSheffrey,G. McSheffrey,Gary McSheffrey,110000.0,2000.0,31,173,66,1949.0,Scunthorpe United,14,England
11848,139163,A. Favre,A. Favre,Anthony Favre,130000.0,4000.0,30,194,90,894.0,FC Zürich,47,Switzerland
11849,139474,P. Baldwin,P. Baldwin,Patrick Baldwin,90000.0,2000.0,31,183,79,143.0,Exeter City,14,England
11850,140150,J. Castillejos,J. Castillejos,Josué Castillejos Toledo,80000.0,2000.0,33,184,80,111654.0,Leones Negros de la UdeG,83,Mexico
11851,142273,S. Christensen,S. Christensen,Søren Ejlersgård Christensen,140000.0,3000.0,28,174,71,1788.0,FC Nordsjælland,13,Denmark
11854,147244,I. Kaleshin,I. Kaleshin,Igor Kaleshin,90000.0,2000.0,31,189,82,110756.0,Arsenal Tula,40,Russia
11855,148255,P. Alikin,P. Alikin,Pavel Alikin,100000.0,2000.0,30,184,80,110822.0,FC Ufa,40,Russia
11857,149672,D. Murray,D. Murray,Daniel Murray,80000.0,2000.0,32,192,87,422.0,Cork City,14,England
11859,151519,M. Christensen,M. Christensen,Michael Christensen,90000.0,2000.0,31,185,79,112424.0,FC Vestsjælland,13,Denmark
11860,152505,J. White,J. White,John Alan White,130000.0,2000.0,27,185,78,1954.0,Southend United,14,England
11862,152959,V. Nikitović,V. Nikitović,Veljko Nikitović,50000.0,2000.0,33,186,80,110565.0,Górnik Łęczna,51,Serbia
11863,155534,K. Lowe,K. Lowe,Keith Stephen Lowe,120000.0,2000.0,28,188,87,1948.0,York City,14,England
11864,155787,K. Ostrowski,K. Ostrowski,Krzysztof Ostrowski,80000.0,2000.0,32,178,73,111092.0,Śląsk Wrocław,37,Poland
11866,155873,Fran Moreno,Fran Moreno,Francisco Javier Moreno Jiménez,130000.0,2000.0,30,187,76,100888.0,CD Leganés,45,Spain
11867,156162,M. Poke,M. Poke,Michael Poke,140000.0,3000.0,28,186,88,1790.0,Portsmouth,14,England
11868,156799,R. Rico,R. Rico,Raúl Rico Ramírez,60000.0,2000.0,33,178,74,110150.0,Gallos Blancos de Querétaro,83,Mexico
11869,157371,A. Vincent,A. Vincent,Ashley Vincent,130000.0,2000.0,29,183,73,127.0,Shrewsbury Town,14,England
11870,157405,J. N'Do,J. N'Do,Joseph Cyrille N'do,15000.0,2000.0,38,179,82,111285.0,Limerick FC,103,Cameroon
11871,158911,S. Burki,S. Burki,Sandro Burki,110000.0,3000.0,28,187,74,434.0,FC Aarau,47,Switzerland
11872,161269,A. Katsalapov,A. Katsalapov,Aleksandr Katsalapov,120000.0,3000.0,28,185,78,100768.0,Torpedo Moscow,40,Russia
11873,161930,W. Skaba,W. Skaba,Wojciech Skaba,130000.0,2000.0,30,190,81,874.0,Ruch Chorzów,37,Poland
11874,162128,David de Paula,David de Paula,David de Paula Gallardo,120000.0,4000.0,30,175,66,256.0,FK Austria Wien,45,Spain
11875,162828,B. Santalab,B. Santalab,Brendon Santalab,120000.0,3000.0,31,173,72,112427.0,Western Sydney Wanderers,195,Australia
11876,162911,R. Henry,R. Henry,Ronnie Henry,100000.0,2000.0,30,180,74,361.0,Stevenage,14,England
11878,163616,J. Young,J. Young,Jamie Young,140000.0,5000.0,28,180,80,111395.0,Brisbane Roar,14,England
11879,163768,M. Rose,M. Rose,Michael Rose,90000.0,2000.0,31,180,78,1955.0,Rochdale,14,England
11881,164640,R. Nygaard,R. Nygaard,Ruben Nygaard,140000.0,3000.0,28,172,64,112425.0,Hobro IK,13,Denmark
11885,167612,A. Makarenko,A. Makarenko,Aleksandr Makarenko,140000.0,2000.0,28,173,69,110756.0,Arsenal Tula,40,Russia
11888,169174,M. Dahlberg,M. Dahlberg,Mikael Dahlberg,140000.0,3000.0,29,191,89,432.0,Helsingborgs IF,46,Sweden
11892,169642,S. Lewis,S. Lewis,Stuart Lewis,160000.0,2000.0,26,180,69,1933.0,Wycombe Wanderers,14,England
11893,169701,L. Wilson,L. Wilson,Lawrie Robert Wilson,140000.0,3000.0,26,178,71,89.0,Charlton Athletic,14,England
11895,169909,J. Brown,J. Brown,Junior Brown,150000.0,2000.0,25,177,70,1951.0,Oxford United,14,England
11896,169943,J. Routledge,J. Routledge,Jonathan Joseph Routledge,120000.0,3000.0,24,183,70,184.0,Hamilton Academical FC,14,England
11898,171681,R. Brenes,R. Brenes,Randall Brenes Moya,130000.0,3000.0,30,176,72,112374.0,Sandnes Ulf,72,Costa Rica
11899,172068,L. Dodds,L. Dodds,Louis Dodds,160000.0,2000.0,27,178,80,1928.0,Port Vale,14,England
11900,172169,Josu,Josu,Josu Hernáez Lopetegi,140000.0,2000.0,28,170,62,110069.0,CD Mirandés,45,Spain
11903,173631,R. Cresswell,R. Cresswell,Ryan Cresswell,140000.0,2000.0,26,193,80,1930.0,Northampton Town,14,England
11905,173891,L. Akins,L. Akins,Lucas-Jordan Jeremiah Akins,150000.0,2000.0,25,186,84,15015.0,Burton Albion,14,England
11906,174413,S. Kotov,S. Kotov,Sergey Kotov,110000.0,2000.0,32,186,83,110756.0,Arsenal Tula,40,Russia
11909,176408,Kim Young Sam,Kim Young Sam,김영삼 Young Sam Kim,80000.0,3000.0,32,174,71,1473.0,Ulsan Hyundai FC,167,South Korea
11910,176633,L. Molyneux,L. Molyneux,Lee Robert Molyneux,150000.0,2000.0,25,186,81,121.0,Crewe Alexandra,14,England
11911,176792,M. Pode,M. Pode,Marcus Pode,150000.0,3000.0,28,186,77,705.0,Örebro SK,46,Sweden
11912,176863,E. Frejd,E. Frejd,Edier Frejd,40000.0,2000.0,34,184,84,112374.0,Sandnes Ulf,46,Sweden
11914,177470,K. Fagercrantz,K. Fagercrantz,Kristoffer Fagercrantz,150000.0,3000.0,27,187,80,321.0,Halmstads BK,46,Sweden
11917,178100,G. Tomlin,G. Tomlin,Gavin Tomlin,120000.0,2000.0,31,178,77,110890.0,Crawley Town,14,England
11918,181468,D. Bouzanis,D. Bouzanis,Dean Anthony Bouzanis,120000.0,3000.0,23,185,84,112427.0,Western Sydney Wanderers,195,Australia
11919,181521,S. Saunders,S. Saunders,Sam Saunders,120000.0,2000.0,30,173,70,1925.0,Brentford,14,England
11921,182185,S. McAllister,S. McAllister,Sean Bryan McAllister,160000.0,3000.0,26,173,67,1949.0,Scunthorpe United,14,England
11922,182489,S. Davies,S. Davies,Scott David Davies,130000.0,2000.0,27,183,70,112260.0,Fleetwood Town,14,England
11923,182617,D. Hylton,D. Hylton,Danny Hylton,170000.0,2000.0,25,183,71,1951.0,Oxford United,14,England
11924,183244,A. Redmayne,A. Redmayne,Andrew James Redmayne,140000.0,3000.0,25,194,84,112224.0,Melbourne City FC,195,Australia
11925,183331,M. Holness,M. Holness,Marcus Holness,140000.0,3000.0,25,183,77,15048.0,Tranmere Rovers,14,England
11926,183347,J. Leutwiler,J. Leutwiler,Jayson Leutwiler,140000.0,2000.0,25,192,80,127.0,Shrewsbury Town,47,Switzerland
11927,183517,A. Ogogo,A. Ogogo,Abumere Tafadzwa Ogogo,150000.0,2000.0,24,177,78,373.0,Dagenham and Redbridge,14,England
11929,183549,E. Parish,E. Parish,Elliot Charles Parish,130000.0,3000.0,24,188,83,1926.0,Blackpool,14,England
11930,183649,S. Heslop,S. Heslop,Simon Heslop,150000.0,2000.0,27,188,87,1940.0,Mansfield Town,14,England
11932,183784,M. Gajić,M. Gajić,Milan Gajić,150000.0,4000.0,27,182,77,900.0,BSC Young Boys,51,Serbia
11933,183873,M. Hansson,M. Hansson,Marcus Hansson,150000.0,3000.0,24,187,88,111277.0,Gefle IF,46,Sweden
11934,183995,J. Frempong,J. Frempong,James Frempong,150000.0,3000.0,25,174,72,702.0,IFK Norrköping,46,Sweden
11935,184222,J. Rask,J. Rask,Jesper Rask,140000.0,3000.0,25,196,88,112425.0,Hobro IK,13,Denmark
11936,184395,K. Mohamed,K. Mohamed,Kaid Yusef Mohamed,130000.0,2000.0,29,180,79,1930.0,Northampton Town,50,Wales
11937,184599,R. Simpson,R. Simpson,Robbie Simpson,140000.0,2000.0,29,185,75,1944.0,Cambridge United,14,England
11938,184843,B. Tozer,B. Tozer,Ben Peter Anthony Tozer,130000.0,2000.0,24,185,81,1930.0,Northampton Town,14,England
11941,186346,S. Ofori-Twumasi,S. Ofori-Twumasi,Seth Nana Ofori-Twumasi,130000.0,2000.0,24,173,74,346.0,Yeovil Town,14,England
11942,186500,M. Siegfried,M. Siegfried,Michael Siegfried,130000.0,3000.0,26,188,82,1715.0,FC Thun,47,Switzerland
11943,186572,W. Atkinson,W. Atkinson,Will Atkinson,150000.0,2000.0,25,178,67,1954.0,Southend United,14,England
11944,186830,E. Lyng,E. Lyng,Emil Lyng,150000.0,3000.0,24,187,88,1445.0,Esbjerg fB,13,Denmark
11945,187089,O. García,O. García,Óscar Sebastián García Carmona,100000.0,3000.0,20,178,70,1032.0,CF Monterrey,83,Mexico
11946,187790,N. Marinković,N. Marinković,Nebojša Marinković,150000.0,3000.0,28,177,72,111399.0,Perth Glory,51,Serbia
11947,188095,S. Wood,S. Wood,Samuel James Wood,130000.0,2000.0,27,173,72,1933.0,Wycombe Wanderers,14,England
11948,188153,M. Morgan,M. Morgan,Marvin Morgan,120000.0,3000.0,31,193,80,1929.0,Plymouth Argyle,14,England
11949,188798,Tito,Tito,Alberto Ortíz Moreno,100000.0,2000.0,29,185,75,112902.0,UE Llagostera,45,Spain
11950,189098,J. Compton,J. Compton,Jack Louis Paul Compton,150000.0,2000.0,25,177,79,1941.0,Hartlepool United,14,England
11951,189114,I. Niasse,I. Niasse,Baye Ibrahima Niasse,130000.0,2000.0,26,188,87,110106.0,FC Mordovia Saransk,136,Senegal
11952,189163,A. MacDonald,A. MacDonald,Alexander MacDonald,150000.0,2000.0,24,170,72,15015.0,Burton Albion,14,England
11953,189231,P. Hellquist,P. Hellquist,Philip Hellquist,130000.0,3000.0,23,184,73,710.0,Djurgårdens IF,46,Sweden
11955,189240,P. Trytko,P. Trytko,Przemysław Trytko,170000.0,3000.0,26,189,83,111083.0,Korona Kielce,37,Poland
11956,189281,C. Clements,C. Clements,Christopher Clements,160000.0,2000.0,24,175,78,1940.0,Mansfield Town,14,England
11957,189457,A. Morris,A. Morris,Aaron Morris,120000.0,2000.0,24,183,78,1802.0,Gillingham,50,Wales
11958,189603,M. Morys,M. Morys,Matthias Morys,160000.0,3000.0,27,185,77,112172.0,RB Leipzig,21,Germany
11959,189614,T. Gornell,T. Gornell,Terry Gornell,160000.0,2000.0,24,180,78,1936.0,Cheltenham Town,14,England
11960,189776,M. Watkins,M. Watkins,Marley Joseph Watkins,130000.0,3000.0,23,178,66,620.0,Inverness Caledonian Thistle,50,Wales
11962,190102,J. Phillips,J. Phillips,Jimmy Phillips,150000.0,2000.0,24,170,70,15015.0,Burton Albion,14,England
11963,190360,D. Decamps,D. Decamps,Derek Decamps,110000.0,2000.0,29,187,78,112374.0,Sandnes Ulf,18,France
11964,190466,R. Noble-Lazarus,R. Noble-Lazarus,Reuben Noble-Lazarus,120000.0,2000.0,20,180,86,1932.0,Barnsley,14,England
11965,191006,A. Golec,A. Golec,Anthony Golec,130000.0,3000.0,24,191,85,112427.0,Western Sydney Wanderers,195,Australia
11966,191009,K. Danning,K. Danning,Kofi Appiah Danning,150000.0,4000.0,23,171,71,111395.0,Brisbane Roar,195,Australia
11967,191106,D. Myrestam,D. Myrestam,David Myrestam,130000.0,3000.0,27,181,79,1463.0,FK Haugesund,46,Sweden
11968,191182,F. Liverstam,F. Liverstam,Dan Fredrik Liverstam,140000.0,3000.0,26,194,84,321.0,Halmstads BK,46,Sweden
11969,191820,Song Je Heon,Song Je Heon,송제헌 宋济宪,160000.0,3000.0,27,177,76,2055.0,Sangju Sangmu FC,167,South Korea
11970,191845,M. Al Marhum,M. Al Marhum,Majed Al Marhum,70000.0,2000.0,32,183,77,112407.0,Al Shoulla,183,Saudi Arabia
11971,191978,Yu Ji No,Yu Ji No,유지노 Ji-No Yoo,130000.0,3000.0,24,178,72,1476.0,Busan IPark,167,South Korea
11972,192056,J. Brown,J. Brown,James Brown,160000.0,3000.0,24,180,76,112224.0,Melbourne City FC,195,Australia
11973,192080,P. Gustafsson,P. Gustafsson,Petter Gustafsson,110000.0,2000.0,29,179,74,111835.0,Åtvidabergs FF,46,Sweden
11974,192175,D. Frölund,D. Frölund,David Marek Frölund,20000.0,2000.0,35,172,73,711.0,BK Häcken,46,Sweden
11975,192201,P. Abrahamsson,P. Abrahamsson,Peter Abrahamsson,140000.0,3000.0,25,190,92,711.0,BK Häcken,46,Sweden
11976,192250,M. Jurman,M. Jurman,Matthew Jurman,130000.0,3000.0,24,190,84,111400.0,Sydney FC,195,Australia
11977,192273,E. Hedvall,E. Hedvall,Emil Hedvall,120000.0,2000.0,31,191,82,111277.0,Gefle IF,46,Sweden
11979,192813,L. Rooney,L. Rooney,Luke Rooney,130000.0,3000.0,23,178,71,1923.0,Luton Town,14,England
11981,193073,L. Legge,L. Legge,Leon Clinton Elliott Legge,120000.0,2000.0,28,193,80,1802.0,Gillingham,14,England
11983,193603,E. Richards,E. Richards,Eliot Allen Richards,120000.0,2000.0,22,175,74,15048.0,Tranmere Rovers,50,Wales
11984,193740,L. Ridehalgh,L. Ridehalgh,Liam Mark Ridehalgh,120000.0,3000.0,23,178,72,15048.0,Tranmere Rovers,14,England
11985,193836,Nilson,Nilson,Nilson Ricardo da Silva Júnior,150000.0,3000.0,25,184,85,1476.0,Busan IPark,54,Brazil
11986,193875,J. Hingert,J. Hingert,Jack David Hingert,120000.0,4000.0,23,176,71,111395.0,Brisbane Roar,195,Australia
11987,194510,J. Meades,J. Meades,Jonathan Meades,100000.0,2000.0,22,185,83,1951.0,Oxford United,50,Wales
11988,194859,P. Komolov,P. Komolov,Pavel Komolov,130000.0,3000.0,25,175,67,110744.0,GKS Bełchatów,40,Russia
11989,194954,V. Ustinov,V. Ustinov,Vitaliy Ustinov,120000.0,3000.0,23,180,70,110227.0,Rubin Kazan,40,Russia
11990,195023,M. Tagilov,M. Tagilov,Murad Tagilov,130000.0,3000.0,24,189,81,110109.0,Terek Grozny,40,Russia
11991,196382,F. Rodriguez,F. Rodriguez,Federico Martín Rodríguez Rodríguez,150000.0,3000.0,23,185,74,189.0,Bologna,60,Uruguay
11992,196940,C. Butcher,C. Butcher,Calum James Butcher,120000.0,3000.0,23,188,83,181.0,Dundee United,14,England
11993,197041,G. Agbossoumonde,G. Agbossoumonde,Gale Agbossoumonde,100000.0,2000.0,22,189,88,694.0,Colorado Rapids,95,United States
11994,197416,Kim Kun Houn,Kim Kun Houn,김근환 金根恒,130000.0,4000.0,27,193,86,1473.0,Ulsan Hyundai FC,167,South Korea
11995,197882,A. Wynter,A. Wynter,Alex James Wynter,100000.0,2000.0,20,183,84,1790.0,Portsmouth,14,England
11996,197918,M. Haber,M. Haber,Marcus Haber,170000.0,2000.0,25,191,87,121.0,Crewe Alexandra,70,Canada
11999,198540,G. Sandberg-Magnusson,G. Sandberg-Magnusson,Gustav Sandberg-Magnusson,130000.0,2000.0,22,181,76,111705.0,IF Brommapojkarna,46,Sweden
12002,198626,C. Lewington,C. Lewington,Chris Lewington,140000.0,3000.0,25,188,74,1935.0,Colchester United,14,England
12004,198825,M. Cullen,M. Cullen,Mark Cullen,130000.0,2000.0,22,175,75,1923.0,Luton Town,14,England
12006,198975,Aday,Aday,Aday Benítez Suárez,150000.0,4000.0,23,179,70,452.0,RCD Espanyol de Barcelona,45,Spain
12008,199081,D. Nilsson,D. Nilsson,Daniel Nilsson,110000.0,2000.0,31,183,82,112072.0,Mjällby AIF,46,Sweden
12009,199122,Bruno Marinho,Bruno Marinho,Bruno Manoel Marinho,130000.0,2000.0,29,175,70,111835.0,Åtvidabergs FF,54,Brazil
12011,199218,B. Hamill,B. Hamill,Brendan Hamill,100000.0,2000.0,21,185,79,112427.0,Western Sydney Wanderers,195,Australia
12012,199258,Song Chang Ho,Song Chang Ho,송창호 宋昌镐,140000.0,3000.0,28,180,76,1475.0,Jeonnam Dragons,167,South Korea
12014,199491,Fran García,Fran García,Francisco García Solsona,100000.0,2000.0,21,175,65,1854.0,Albacete BP,45,Spain
12015,199627,H. Pell,H. Pell,Harry David Balraj Pell,120000.0,2000.0,22,193,85,112259.0,AFC Wimbledon,14,England
12016,199746,J. Bøge,J. Bøge,Jesper Bøge Pedersen,130000.0,3000.0,24,180,70,112425.0,Hobro IK,13,Denmark
12018,200286,K. Mellor,K. Mellor,Kelvin Mellor,120000.0,3000.0,23,188,75,1929.0,Plymouth Argyle,14,England
12019,200411,L. Williams,L. Williams,Luke Williams,130000.0,2000.0,21,185,73,12.0,Middlesbrough,14,England
12020,200718,J. Hammar,J. Hammar,Per Johan Gustav Hammar,100000.0,3000.0,20,197,84,320.0,Malmö FF,46,Sweden
12021,200743,A. Cummins,A. Cummins,Adam Cummins,100000.0,2000.0,21,188,78,83.0,Motherwell,14,England
12023,200821,L. D'Ath,L. D'Ath,Lawson D'Ath,120000.0,2000.0,21,175,77,1930.0,Northampton Town,14,England
12024,200954,D. Thomalla,D. Thomalla,Denis Thomalla,130000.0,2000.0,21,186,74,780.0,SV Ried,21,Germany
12025,201094,B. Garratt,B. Garratt,Benjamin Jack Garratt,100000.0,2000.0,20,185,66,121.0,Crewe Alexandra,14,England
12026,201226,Diego Jiménez,Diego Jiménez,Diego Jiménez López,100000.0,2000.0,22,182,77,571.0,RC Recreativo de Huelva,45,Spain
12027,201293,E. Scheel,E. Scheel,Emil Scheel,150000.0,3000.0,24,185,75,270.0,Silkeborg IF,13,Denmark
12029,201457,V. Oliver,V. Oliver,Vadaine Aston James Oliver,130000.0,2000.0,22,188,78,121.0,Crewe Alexandra,14,England
12030,201945,D. Amankwaa,D. Amankwaa,Danny Kwasi Amankwaa,120000.0,3000.0,20,176,70,819.0,F.C. København,13,Denmark
12031,201975,C. Chantler,C. Chantler,Christopher Chantler,120000.0,3000.0,23,173,70,82.0,Kilmarnock,14,England
12032,202043,K. Holmberg,K. Holmberg,Karl Albin Elis Holmberg,130000.0,2000.0,21,181,64,705.0,Örebro SK,46,Sweden
12034,202195,A. Soukouna,A. Soukouna,Amadou Soukouna,130000.0,2000.0,22,177,74,1809.0,Toulouse Football Club,18,France
12035,202214,C. Korb,C. Korb,Chris Korb,140000.0,4000.0,26,175,73,688.0,D.C. United,95,United States
12036,202244,B. Meredith,B. Meredith,Bryan Meredith,130000.0,3000.0,24,188,82,111928.0,San Jose Earthquakes,95,United States
12040,202426,A. Omrani,A. Omrani,Abdelhakim Omrani,130000.0,3000.0,23,188,85,224.0,Nîmes Olympique,18,France
12042,202524,Borja Granero,Borja Granero,Borja Granero Niñerola,150000.0,3000.0,24,189,72,456.0,Racing Santander,45,Spain
12043,202528,J. Ruffels,J. Ruffels,Josh Ruffels,120000.0,2000.0,20,178,75,1951.0,Oxford United,14,England
12044,202574,B. Williamson,B. Williamson,Benjamin Marc Williamson,170000.0,2000.0,25,180,82,1928.0,Port Vale,14,England
12045,202610,M. Efir,M. Efir,Michał Efir,130000.0,2000.0,22,181,73,874.0,Ruch Chorzów,37,Poland
12046,202801,Elton Monteiro,Elton Monteiro,Elton Monteiro Almada,100000.0,3000.0,20,192,85,1896.0,SC Braga,38,Portugal
12047,202814,N. Byrne,N. Byrne,Nathan Byrne,120000.0,2000.0,22,180,84,1934.0,Swindon Town,14,England
12048,202895,C. Lancaster,C. Lancaster,Cameron Paul Lancaster,130000.0,2000.0,21,184,74,361.0,Stevenage,14,England
12049,202966,Choi Bo Kyung,Choi Bo Kyung,최보경 财博炅,130000.0,4000.0,26,184,79,1477.0,Jeonbuk Hyundai Motors,167,South Korea
12050,202984,Yoon Dong Min,Yoon Dong Min,윤동민 尹东民,170000.0,3000.0,25,176,72,1476.0,Busan IPark,167,South Korea
12051,203005,Kim Jin Hwan,Kim Jin Hwan,김진환 金敬焕,140000.0,3000.0,25,186,78,110765.0,Incheon United FC,167,South Korea
12052,203080,A. Bååth,A. Bååth,Anders Bååth,110000.0,3000.0,23,183,85,111277.0,Gefle IF,46,Sweden
12053,203303,Henrique Miranda,Henrique Miranda,Henrique Miranda Ribeiro,100000.0,2000.0,21,179,73,111091.0,Lechia Gdańsk,54,Brazil
12054,203328,S. Hoskins,S. Hoskins,Samuel Tobias Hoskins,130000.0,2000.0,21,172,67,346.0,Yeovil Town,14,England
12057,203423,L. Thomas,L. Thomas,Lawrence Andrew Kingsley Thomas,100000.0,4000.0,22,182,80,111397.0,Melbourne Victory,195,Australia
12060,203751,C. Townsend,C. Townsend,Conor Townsend,100000.0,2000.0,21,183,73,181.0,Dundee United,14,England
12063,203875,J. Mattheij,J. Mattheij,Jurgen Mattheij,100000.0,2000.0,21,185,78,1971.0,Excelsior,34,Netherlands
12064,204092,J. Blaswich,J. Blaswich,Janis Jonathan Blaswich,120000.0,3000.0,23,193,86,23.0,Borussia Mönchengladbach,21,Germany
12065,204222,M. Dolan,M. Dolan,Matthew Alexander Dolan,120000.0,2000.0,21,175,70,1804.0,Bradford City,14,England
12066,204365,A. Forrester,A. Forrester,Anton Forrester,130000.0,2000.0,20,183,76,3.0,Blackburn Rovers,14,England
12067,204393,R. Fij,R. Fij,Renze Jagger Fij,100000.0,2000.0,21,187,85,100634.0,Heracles Almelo,34,Netherlands
12068,204422,D. McGowan,D. McGowan,Dylan McGowan,100000.0,2000.0,22,186,85,111393.0,Adelaide United,195,Australia
12069,204455,K. Sainte-Luce,K. Sainte-Luce,Kevin Sainte-Luce,120000.0,2000.0,21,178,75,112259.0,AFC Wimbledon,18,France
12070,204730,J. Schoop,J. Schoop,Jacob Toppel Schoop,130000.0,3000.0,25,176,68,272.0,Odense Boldklub,13,Denmark
12071,204762,T. Schilk,T. Schilk,Tobias Schilk,100000.0,2000.0,22,188,75,169.0,1. FSV Mainz 05,21,Germany
12072,204828,Sergi Juste,Sergi Juste,Sergio Juste Marín,100000.0,2000.0,22,182,75,110704.0,FC Barcelona B,45,Spain
12073,204860,K. Hemmings,K. Hemmings,Kane Ruudi Hemmings,130000.0,2000.0,22,186,78,1932.0,Barnsley,14,England
12074,204881,P. Camara,P. Camara,Papa Demba Oumar Camara,100000.0,2000.0,21,195,74,226.0,FC Sochaux-Montbéliard,136,Senegal
12075,204914,D. Pappoe,D. Pappoe,Daniel Mills Pappoe,100000.0,2000.0,20,192,78,1808.0,Brighton & Hove Albion,117,Ghana
